# ZDC LUT for HI running 2023, first pass implementation
# Scaling factor of 10000 used for double -> int conversion
#<header> V1 13 32 </header>

0 10000 # Scaling Factor
1 1659 # [index ibit=0], [index idet=0]
4163 1860260 # [index ibit=66], [index idet=16]
4164 1937414 # [index ibit=67], [index idet=16]
4165 2014569 # [index ibit=68], [index idet=16]
4166 2091720 # [index ibit=69], [index idet=16]
4167 2168874 # [index ibit=70], [index idet=16]
4168 2246028 # [index ibit=71], [index idet=16]
4169 2323179 # [index ibit=72], [index idet=16]
4170 2400333 # [index ibit=73], [index idet=16]
4171 2477487 # [index ibit=74], [index idet=16]
4172 2554638 # [index ibit=75], [index idet=16]
4173 2631792 # [index ibit=76], [index idet=16]
4174 2708945 # [index ibit=77], [index idet=16]
4175 2786096 # [index ibit=78], [index idet=16]
4176 2863251 # [index ibit=79], [index idet=16]
4177 2978981 # [index ibit=80], [index idet=16]
4178 3133290 # [index ibit=81], [index idet=16]
4179 3287580 # [index ibit=82], [index idet=16]
4180 3441900 # [index ibit=83], [index idet=16]
4181 3596189 # [index ibit=84], [index idet=16]
4182 3750510 # [index ibit=85], [index idet=16]
4183 3904829 # [index ibit=86], [index idet=16]
4184 4059120 # [index ibit=87], [index idet=16]
4185 4213440 # [index ibit=88], [index idet=16]
4186 4367730 # [index ibit=89], [index idet=16]
4187 4522050 # [index ibit=90], [index idet=16]
4188 4676340 # [index ibit=91], [index idet=16]
4189 4830660 # [index ibit=92], [index idet=16]
4190 4984950 # [index ibit=93], [index idet=16]
4191 5139269 # [index ibit=94], [index idet=16]
4192 5293560 # [index ibit=95], [index idet=16]
4193 5447880 # [index ibit=96], [index idet=16]
4194 5602170 # [index ibit=97], [index idet=16]
4195 5756490 # [index ibit=98], [index idet=16]
4196 5910810 # [index ibit=99], [index idet=16]
4197 6142260 # [index ibit=100], [index idet=16]
4198 6450870 # [index ibit=101], [index idet=16]
4199 6759480 # [index ibit=102], [index idet=16]
4200 7068090 # [index ibit=103], [index idet=16]
4201 7376700 # [index ibit=104], [index idet=16]
4202 7685309 # [index ibit=105], [index idet=16]
4203 7993919 # [index ibit=106], [index idet=16]
4204 8302530 # [index ibit=107], [index idet=16]
4205 8611140 # [index ibit=108], [index idet=16]
4206 8919780 # [index ibit=109], [index idet=16]
4207 9228390 # [index ibit=110], [index idet=16]
4208 9537000 # [index ibit=111], [index idet=16]
4209 9845610 # [index ibit=112], [index idet=16]
4210 10154220 # [index ibit=113], [index idet=16]
4211 10462829 # [index ibit=114], [index idet=16]
4212 10771440 # [index ibit=115], [index idet=16]
4213 11080049 # [index ibit=116], [index idet=16]
4214 11388660 # [index ibit=117], [index idet=16]
4215 11697270 # [index ibit=118], [index idet=16]
4216 12005880 # [index ibit=119], [index idet=16]
4217 12314489 # [index ibit=120], [index idet=16]
4218 12777420 # [index ibit=121], [index idet=16]
4219 13394640 # [index ibit=122], [index idet=16]
4220 14011860 # [index ibit=123], [index idet=16]
4221 14629079 # [index ibit=124], [index idet=16]
4222 15246329 # [index ibit=125], [index idet=16]
4223 15863550 # [index ibit=126], [index idet=16]
4224 16480770 # [index ibit=127], [index idet=16]
4225 14988270 # [index ibit=128], [index idet=16]
4226 15602459 # [index ibit=129], [index idet=16]
4227 16216650 # [index ibit=130], [index idet=16]
4228 16830810 # [index ibit=131], [index idet=16]
4229 17445000 # [index ibit=132], [index idet=16]
4230 18059190 # [index ibit=133], [index idet=16]
4231 18673380 # [index ibit=134], [index idet=16]
4232 19287570 # [index ibit=135], [index idet=16]
4233 19901729 # [index ibit=136], [index idet=16]
4234 20515920 # [index ibit=137], [index idet=16]
4235 21130110 # [index ibit=138], [index idet=16]
4236 21744300 # [index ibit=139], [index idet=16]
4237 22358489 # [index ibit=140], [index idet=16]
4238 22972650 # [index ibit=141], [index idet=16]
4239 23586839 # [index ibit=142], [index idet=16]
4240 24201030 # [index ibit=143], [index idet=16]
4241 25122300 # [index ibit=144], [index idet=16]
4242 26350679 # [index ibit=145], [index idet=16]
4243 27579029 # [index ibit=146], [index idet=16]
4244 28807409 # [index ibit=147], [index idet=16]
4245 30035699 # [index ibit=148], [index idet=16]
4246 31264199 # [index ibit=149], [index idet=16]
4247 32492399 # [index ibit=150], [index idet=16]
4248 33720900 # [index ibit=151], [index idet=16]
4249 34949100 # [index ibit=152], [index idet=16]
4250 36177600 # [index ibit=153], [index idet=16]
4251 37406100 # [index ibit=154], [index idet=16]
4252 38634300 # [index ibit=155], [index idet=16]
4253 39862800 # [index ibit=156], [index idet=16]
4254 41090999 # [index ibit=157], [index idet=16]
4255 42319500 # [index ibit=158], [index idet=16]
4256 43547699 # [index ibit=159], [index idet=16]
4257 44776200 # [index ibit=160], [index idet=16]
4258 46004699 # [index ibit=161], [index idet=16]
4259 47232900 # [index ibit=162], [index idet=16]
4260 48461399 # [index ibit=163], [index idet=16]
4261 50303700 # [index ibit=164], [index idet=16]
4262 52760700 # [index ibit=165], [index idet=16]
4263 55217400 # [index ibit=166], [index idet=16]
4264 57674100 # [index ibit=167], [index idet=16]
4265 60130799 # [index ibit=168], [index idet=16]
4266 62587500 # [index ibit=169], [index idet=16]
4267 65044200 # [index ibit=170], [index idet=16]
4268 67500899 # [index ibit=171], [index idet=16]
4269 69957600 # [index ibit=172], [index idet=16]
4270 72414600 # [index ibit=173], [index idet=16]
4271 74871299 # [index ibit=174], [index idet=16]
4272 77328000 # [index ibit=175], [index idet=16]
4273 79784700 # [index ibit=176], [index idet=16]
4274 82241400 # [index ibit=177], [index idet=16]
4275 84698100 # [index ibit=178], [index idet=16]
4276 87154800 # [index ibit=179], [index idet=16]
4277 89611500 # [index ibit=180], [index idet=16]
4278 92068200 # [index ibit=181], [index idet=16]
4279 94525200 # [index ibit=182], [index idet=16]
4280 96981899 # [index ibit=183], [index idet=16]
4281 99438599 # [index ibit=184], [index idet=16]
4282 103123799 # [index ibit=185], [index idet=16]
4283 108037200 # [index ibit=186], [index idet=16]
4284 112950600 # [index ibit=187], [index idet=16]
4285 117864000 # [index ibit=188], [index idet=16]
4286 122777400 # [index ibit=189], [index idet=16]
4287 127691099 # [index ibit=190], [index idet=16]
4288 132604499 # [index ibit=191], [index idet=16]
4289 123374400 # [index ibit=192], [index idet=16]
4290 128201099 # [index ibit=193], [index idet=16]
4291 133027500 # [index ibit=194], [index idet=16]
4292 137854200 # [index ibit=195], [index idet=16]
4293 142680600 # [index ibit=196], [index idet=16]
4294 147507300 # [index ibit=197], [index idet=16]
4295 152333700 # [index ibit=198], [index idet=16]
4296 157160400 # [index ibit=199], [index idet=16]
4297 161986799 # [index ibit=200], [index idet=16]
4298 166813200 # [index ibit=201], [index idet=16]
4299 171639900 # [index ibit=202], [index idet=16]
4300 176466299 # [index ibit=203], [index idet=16]
4301 181293000 # [index ibit=204], [index idet=16]
4302 186119400 # [index ibit=205], [index idet=16]
4303 190946099 # [index ibit=206], [index idet=16]
4304 195772500 # [index ibit=207], [index idet=16]
4305 203012400 # [index ibit=208], [index idet=16]
4306 212665500 # [index ibit=209], [index idet=16]
4307 222318599 # [index ibit=210], [index idet=16]
4308 231971699 # [index ibit=211], [index idet=16]
4309 241624800 # [index ibit=212], [index idet=16]
4310 251277900 # [index ibit=213], [index idet=16]
4311 260931000 # [index ibit=214], [index idet=16]
4312 270584100 # [index ibit=215], [index idet=16]
4313 280237200 # [index ibit=216], [index idet=16]
4314 289890300 # [index ibit=217], [index idet=16]
4315 299543400 # [index ibit=218], [index idet=16]
4316 309195000 # [index ibit=219], [index idet=16]
4317 318849000 # [index ibit=220], [index idet=16]
4318 328502999 # [index ibit=221], [index idet=16]
4319 338157000 # [index ibit=222], [index idet=16]
4320 347807999 # [index ibit=223], [index idet=16]
4321 357462000 # [index ibit=224], [index idet=16]
4322 367116000 # [index ibit=225], [index idet=16]
4323 376767000 # [index ibit=226], [index idet=16]
4324 386421000 # [index ibit=227], [index idet=16]
4325 400902000 # [index ibit=228], [index idet=16]
4326 420207000 # [index ibit=229], [index idet=16]
4327 439512000 # [index ibit=230], [index idet=16]
4328 458820000 # [index ibit=231], [index idet=16]
4329 478125000 # [index ibit=232], [index idet=16]
4330 497432999 # [index ibit=233], [index idet=16]
4331 516737999 # [index ibit=234], [index idet=16]
4332 536042999 # [index ibit=235], [index idet=16]
4333 555351000 # [index ibit=236], [index idet=16]
4334 574656000 # [index ibit=237], [index idet=16]
4335 593964000 # [index ibit=238], [index idet=16]
4336 613269000 # [index ibit=239], [index idet=16]
4337 632574000 # [index ibit=240], [index idet=16]
4338 651882000 # [index ibit=241], [index idet=16]
4339 671187000 # [index ibit=242], [index idet=16]
4340 690495000 # [index ibit=243], [index idet=16]
4341 709800000 # [index ibit=244], [index idet=16]
4342 729105000 # [index ibit=245], [index idet=16]
4343 748413000 # [index ibit=246], [index idet=16]
4344 767718000 # [index ibit=247], [index idet=16]
4345 787025999 # [index ibit=248], [index idet=16]
4346 815985000 # [index ibit=249], [index idet=16]
4347 854595000 # [index ibit=250], [index idet=16]
4348 893208000 # [index ibit=251], [index idet=16]
4349 931820999 # [index ibit=252], [index idet=16]
4350 970434000 # [index ibit=253], [index idet=16]
4351 1009047000 # [index ibit=254], [index idet=16]
4352 1047657000 # [index ibit=255], [index idet=16]
4353 4552 # [index ibit=0], [index idet=17]
4354 13658 # [index ibit=1], [index idet=17]
4355 22764 # [index ibit=2], [index idet=17]
4356 31871 # [index ibit=3], [index idet=17]
4357 40976 # [index ibit=4], [index idet=17]
4358 50083 # [index ibit=5], [index idet=17]
4359 59188 # [index ibit=6], [index idet=17]
4360 68294 # [index ibit=7], [index idet=17]
4361 77400 # [index ibit=8], [index idet=17]
4362 86506 # [index ibit=9], [index idet=17]
4363 95613 # [index ibit=10], [index idet=17]
4364 104718 # [index ibit=11], [index idet=17]
4365 113824 # [index ibit=12], [index idet=17]
4366 122930 # [index ibit=13], [index idet=17]
4367 132036 # [index ibit=14], [index idet=17]
4368 141142 # [index ibit=15], [index idet=17]
4369 154801 # [index ibit=16], [index idet=17]
4370 173013 # [index ibit=17], [index idet=17]
4371 191225 # [index ibit=18], [index idet=17]
4372 209437 # [index ibit=19], [index idet=17]
4373 227649 # [index ibit=20], [index idet=17]
4374 245861 # [index ibit=21], [index idet=17]
4375 264073 # [index ibit=22], [index idet=17]
4376 282284 # [index ibit=23], [index idet=17]
4377 300498 # [index ibit=24], [index idet=17]
4378 318710 # [index ibit=25], [index idet=17]
4379 336921 # [index ibit=26], [index idet=17]
4380 355132 # [index ibit=27], [index idet=17]
4381 373346 # [index ibit=28], [index idet=17]
4382 391557 # [index ibit=29], [index idet=17]
4383 409768 # [index ibit=30], [index idet=17]
4384 427982 # [index ibit=31], [index idet=17]
4385 446194 # [index ibit=32], [index idet=17]
4386 464405 # [index ibit=33], [index idet=17]
4387 482616 # [index ibit=34], [index idet=17]
4388 500830 # [index ibit=35], [index idet=17]
4389 528147 # [index ibit=36], [index idet=17]
4390 564572 # [index ibit=37], [index idet=17]
4391 600994 # [index ibit=38], [index idet=17]
4392 637420 # [index ibit=39], [index idet=17]
4393 673842 # [index ibit=40], [index idet=17]
4394 710267 # [index ibit=41], [index idet=17]
4395 746690 # [index ibit=42], [index idet=17]
4396 783115 # [index ibit=43], [index idet=17]
4397 819537 # [index ibit=44], [index idet=17]
4398 855962 # [index ibit=45], [index idet=17]
4399 892388 # [index ibit=46], [index idet=17]
4400 928810 # [index ibit=47], [index idet=17]
4401 965235 # [index ibit=48], [index idet=17]
4402 1001658 # [index ibit=49], [index idet=17]
4403 1038083 # [index ibit=50], [index idet=17]
4404 1074505 # [index ibit=51], [index idet=17]
4405 1110930 # [index ibit=52], [index idet=17]
4406 1147353 # [index ibit=53], [index idet=17]
4407 1183778 # [index ibit=54], [index idet=17]
4408 1220203 # [index ibit=55], [index idet=17]
4409 1256626 # [index ibit=56], [index idet=17]
4410 1311262 # [index ibit=57], [index idet=17]
4411 1384110 # [index ibit=58], [index idet=17]
4412 1456957 # [index ibit=59], [index idet=17]
4413 1529805 # [index ibit=60], [index idet=17]
4414 1602652 # [index ibit=61], [index idet=17]
4415 1675500 # [index ibit=62], [index idet=17]
4416 1748350 # [index ibit=63], [index idet=17]
4417 1592225 # [index ibit=64], [index idet=17]
4418 1664233 # [index ibit=65], [index idet=17]
4419 1736243 # [index ibit=66], [index idet=17]
4420 1808254 # [index ibit=67], [index idet=17]
4421 1880264 # [index ibit=68], [index idet=17]
4422 1952272 # [index ibit=69], [index idet=17]
4423 2024282 # [index ibit=70], [index idet=17]
4424 2096292 # [index ibit=71], [index idet=17]
4425 2168300 # [index ibit=72], [index idet=17]
4426 2240310 # [index ibit=73], [index idet=17]
4427 2312321 # [index ibit=74], [index idet=17]
4428 2384328 # [index ibit=75], [index idet=17]
4429 2456339 # [index ibit=76], [index idet=17]
4430 2528349 # [index ibit=77], [index idet=17]
4431 2600357 # [index ibit=78], [index idet=17]
4432 2672367 # [index ibit=79], [index idet=17]
4433 2780383 # [index ibit=80], [index idet=17]
4434 2924404 # [index ibit=81], [index idet=17]
4435 3068408 # [index ibit=82], [index idet=17]
4436 3212440 # [index ibit=83], [index idet=17]
4437 3356444 # [index ibit=84], [index idet=17]
4438 3500476 # [index ibit=85], [index idet=17]
4439 3644508 # [index ibit=86], [index idet=17]
4440 3788512 # [index ibit=87], [index idet=17]
4441 3932544 # [index ibit=88], [index idet=17]
4442 4076548 # [index ibit=89], [index idet=17]
4443 4220580 # [index ibit=90], [index idet=17]
4444 4364584 # [index ibit=91], [index idet=17]
4445 4508616 # [index ibit=92], [index idet=17]
4446 4652620 # [index ibit=93], [index idet=17]
4447 4796652 # [index ibit=94], [index idet=17]
4448 4940656 # [index ibit=95], [index idet=17]
4449 5084688 # [index ibit=96], [index idet=17]
4450 5228692 # [index ibit=97], [index idet=17]
4451 5372724 # [index ibit=98], [index idet=17]
4452 5516756 # [index ibit=99], [index idet=17]
4453 5732776 # [index ibit=100], [index idet=17]
4454 6020812 # [index ibit=101], [index idet=17]
4455 6308848 # [index ibit=102], [index idet=17]
4456 6596884 # [index ibit=103], [index idet=17]
4457 6884920 # [index ibit=104], [index idet=17]
4458 7172956 # [index ibit=105], [index idet=17]
4459 7460992 # [index ibit=106], [index idet=17]
4460 7749028 # [index ibit=107], [index idet=17]
4461 8037064 # [index ibit=108], [index idet=17]
4462 8325128 # [index ibit=109], [index idet=17]
4463 8613164 # [index ibit=110], [index idet=17]
4464 8901200 # [index ibit=111], [index idet=17]
4465 9189236 # [index ibit=112], [index idet=17]
4466 9477272 # [index ibit=113], [index idet=17]
4467 9765308 # [index ibit=114], [index idet=17]
4468 10053344 # [index ibit=115], [index idet=17]
4469 10341380 # [index ibit=116], [index idet=17]
4470 10629416 # [index ibit=117], [index idet=17]
4471 10917452 # [index ibit=118], [index idet=17]
4472 11205488 # [index ibit=119], [index idet=17]
4473 11493524 # [index ibit=120], [index idet=17]
4474 11925592 # [index ibit=121], [index idet=17]
4475 12501664 # [index ibit=122], [index idet=17]
4476 13077736 # [index ibit=123], [index idet=17]
4477 13653808 # [index ibit=124], [index idet=17]
4478 14229908 # [index ibit=125], [index idet=17]
4479 14805980 # [index ibit=126], [index idet=17]
4480 15382052 # [index ibit=127], [index idet=17]
4481 13989052 # [index ibit=128], [index idet=17]
4482 14562296 # [index ibit=129], [index idet=17]
4483 15135540 # [index ibit=130], [index idet=17]
4484 15708756 # [index ibit=131], [index idet=17]
4485 16282000 # [index ibit=132], [index idet=17]
4486 16855244 # [index ibit=133], [index idet=17]
4487 17428488 # [index ibit=134], [index idet=17]
4488 18001732 # [index ibit=135], [index idet=17]
4489 18574948 # [index ibit=136], [index idet=17]
4490 19148192 # [index ibit=137], [index idet=17]
4491 19721436 # [index ibit=138], [index idet=17]
4492 20294680 # [index ibit=139], [index idet=17]
4493 20867924 # [index ibit=140], [index idet=17]
4494 21441140 # [index ibit=141], [index idet=17]
4495 22014384 # [index ibit=142], [index idet=17]
4496 22587628 # [index ibit=143], [index idet=17]
